Id,Name,Date(created_at),Tweet(text),User_id,Screen_name,Location
,,,,,,
1.14614E+18,Vivre à Montréal,Tue Jul 02 19:53:19 +0000 2019,rt onthisdayinc otd in 1941 the canadian women s auxiliary air force of the rcaf arc was created it became the first canadian militar ,7.33517E+17,VivreMontreal,Montréal   i_avanitis@mail.com
,,,,,,
1.14614E+18,Joe Young for State Representative-13th District,Tue Jul 02 19:53:19 +0000 2019,rt jayoung1892 anyone that thinks that the crimesagainsthumanity at the border aren t about race needs to ask themselves this question ,2359537176,jayoung1892,"Manchester, CT"
,,,,,,
1.14614E+18,Arielle Twist,Tue Jul 02 19:53:20 +0000 2019,rt cbcbooks shazia hafiz ramji is on our 2019 writers to watch list shazia r  t co z1edvwvkao  t co weaxsaf0gg,8.24292E+17,ArielleTwist,"Halifax, Nova Scotia"
,,,,,,
1.14614E+18,Ciaran Tuite,Tue Jul 02 19:53:20 +0000 2019,rt dublinairport win flights for 2 to your choice of canadian destinations with aircanada to celebrate canadaday to enter just follo ,2908157866,justabasss,
,,,,,,
1.14614E+18,Dinartube,Tue Jul 02 19:53:20 +0000 2019,politically incorrect a canadian viewpoint  t co o3uul94nts  t co r3ii9br6su,1.13025E+18,Dinartube1,
,,,,,,
1.14614E+18,Peoplekind von Cardboard Water Bottle,Tue Jul 02 19:53:20 +0000 2019,rt wearecanproud to be clear we didn t doctor anything we showed the footage that first aired on globalnews nothing more nothing ,757637664,nikkudix,
,,,,,,
1.14614E+18,Colin Simmons,Tue Jul 02 19:53:21 +0000 2019,friends since january i ve had the honour and joy of working on the equity negotiating team for the new canadian  t co ud4s51gnqx,2181558392,ColinCSimmons,
,,,,,,
1.14614E+18,Colin Simmons,Tue Jul 02 19:53:21 +0000 2019,like share and then get off twitter and smell a flower or drink a tea canadian actors equity association ca  t co 8fmx3jsgep,2181558392,ColinCSimmons,
,,,,,,
1.14614E+18,Joel,Tue Jul 02 19:53:22 +0000 2019, hamsterwatch someone during ika interviews said something along the lines of sorry legal but i watched the canad  t co alhbeqbm9l,1658269495,Dr_JLad,
,,,,,,
1.14614E+18,Rebecca St. Pierre,Tue Jul 02 19:53:22 +0000 2019,still in a canadaday mood why not pick up a collection of 25 true canadian stories written by 16 professional  t co sxtohtnn4x,7.12031E+17,RebeccaMStP,Canada
,,,,,,
1.14614E+18,Fan del cancelado.,Tue Jul 02 19:53:29 +0000 2019,rt jbcrewdotcom justin bieber is 2 with 155 9m among the biggest selling canadian artists of all time in certified singles and albums ,1.12074E+18,monselagui,
,,,,,,
1.14614E+18,Lisa Donaldson,Tue Jul 02 19:53:30 +0000 2019,rt canada cebcem do you want to know more about what goes on at our canadian envevidence centre at carleton u head over to our new web ,3082734639,LisaOutdoors,"Ottawa, Ontario"
,,,,,,
1.14614E+18,Doug Grant,Tue Jul 02 19:53:35 +0000 2019, peterkellybc hopefully another canadian cartoonist won t lose their job for daring to criticize trump ,260605102,DouglasFGrant,Victoria
,,,,,,
1.14614E+18,Peoplekind von Cardboard Water Bottle,Tue Jul 02 19:53:39 +0000 2019,rt candicemalcolm indian politician accuses canadian government of supporting khalistani terrorism  t co 3hnnbaywtt via truenorth ,757637664,nikkudix,
,,,,,,
1.14614E+18,Anthony Oliver,Tue Jul 02 19:53:39 +0000 2019, el vono andrewscheer rebelnewsonline foxnews 680news cbcnews ctvnews surely you don t want a canadian fake news of your own ,2278020294,TonyysueOliver,
,,,,,,
1.14614E+18,Michael Gillette,Tue Jul 02 19:53:42 +0000 2019, coach tate clippers canadian taxes too high,508992697,ApushGillette,"Boerne, Texas"
,,,,,,
1.14614E+18,Stella J Young,Tue Jul 02 19:53:44 +0000 2019,rt jason chatfield an illuminating statement on the owners of the newspaper from the president of the association of canadian cartoonists ,1590372410,southerndraw_JY,#USA#
,,,,,,
1.14614E+18,Stephen,Tue Jul 02 19:53:44 +0000 2019,my is haunting the journalists dreams that spoke horribly canadian accented ukrainian to zelensky today some  t co 3a1uiljjzt,374029556,faseruk,"Toronto, Ontario"
,,,,,,
1.14614E+18,Shelley,Tue Jul 02 19:53:45 +0000 2019, petrunak3d buzzfeednews saudi arabia cancelled a 26 billion dollar military tank contract based out of london ont  t co s8ko6pdtyy,1093794835,Theshells1111,World
,,,,,,
1.14614E+18,Spaceman,Tue Jul 02 19:53:46 +0000 2019,rt momentum pr nice article on canadian cannabis futureofcannabis benzinga check nbud northbud cannabiscultivation ecogrow nat ,3046086699,88views,Ottawa
,,,,,,
1.14614E+18,60s Folks,Tue Jul 02 19:53:46 +0000 2019,bryan adams talks taylor swift ed sheeran and j lo as shine a light tour hits canada toronto sun bryan adams is s  t co vsl9o4pvym,214671303,60sfolks,
,,,,,,
1.14614E+18,keenan,Tue Jul 02 19:53:46 +0000 2019,epic quote from rusty,3031846670,yurtlounge,"Seattle, WA"
,,,,,,
1.14614E+18,Diane Marie,Tue Jul 02 19:53:47 +0000 2019,rt rebus330 our lives do depend on it  t co nwptxjen3j,3237611533,DianeMariePosts,"Calgary, Alberta"
,,,,,,
1.14614E+18,Jeff Sweetman,Tue Jul 02 19:53:49 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,1.03816E+18,JeffSweetman4,drogheda
,,,,,,
1.14614E+18,G2THEREG,Tue Jul 02 19:53:49 +0000 2019,rt justintrudeau proud to be canadian today and every day happy canada day  t co oiwgal8blm,836106745,SUBZEROXTREME83,Canada
,,,,,,
1.14614E+18,"RoseLynn, Mom of Humans and Dogs.",Tue Jul 02 19:53:50 +0000 2019,rt chriswick a canadian political cartoonist s drawing of realdonaldtrump went viral two days later he was fired deadder  ,9.04065E+17,EliAvaSaydemom,
,,,,,,
1.14614E+18,Alain Deng,Tue Jul 02 19:53:51 +0000 2019,rt wearecanproud trudeau can t stand up to trump trudeau can t stand up to china trudeau has ruined canadian relations with india ju ,7.36767E+17,Alaindeng88,"British Columbia, Canada"
,,,,,,
1.14614E+18,Mary J Plight,Tue Jul 02 19:53:53 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,1.14581E+18,PlightMary,
,,,,,,
1.14614E+18,Really?,Tue Jul 02 19:53:56 +0000 2019, ninastibbe it s ok for women to do it to trudeau in the canadian parliament though ,1.11352E+18,Really08411306,
,,,,,,
1.14615E+18,Rob Hunter,Tue Jul 02 19:53:59 +0000 2019,rt form legal brief note to add that we will be posting a review of nick w estes s our history is the future  t co m7xihg78d1 ,156359459,jrobhunter,Thebes of the seven gates
,,,,,,
1.14615E+18,Linas Linkevicius,Tue Jul 02 19:53:59 +0000 2019,good to meet colleague cafreeland on the margins of ukrainereformconference amp thank for a solid canada s contri  t co xodgv24min,1042307696,LinkeviciusL,Lithuania
,,,,,,
1.14615E+18,Spaceman,Tue Jul 02 19:54:01 +0000 2019,rt cannstox start your due diligence on nbud on the tsxc  t co ivqefpnokc cannabis weed canadian tsx cse,3046086699,88views,Ottawa
,,,,,,
1.14615E+18,susan b,Tue Jul 02 19:54:03 +0000 2019,i just entered for a chance to win an unforgettable canadian getaway with marriottbonvoy enter now  t co ienwfb3ptx,279142023,jamwin10,rfd
,,,,,,
1.14615E+18,Sanguine,Tue Jul 02 19:54:04 +0000 2019,rt annatlast announcement from this moment forth the usa which represents the faction of trump republican or alt right is called gile ,8.85067E+17,Sanguine1523,
,,,,,,
1.14615E+18,Inim Beatrice Unyimeabasi,Tue Jul 02 19:54:06 +0000 2019,rt classicnedu i owe my kids a responsible life and a canadian citizenship ,141682540,__ibeatrice,"Lagos, Nigeria"
,,,,,,
1.14615E+18,Spaceman,Tue Jul 02 19:54:06 +0000 2019,rt cannstox start your due diligence on nbud on the tsxc  t co ivqefpnokc cannabis weed canadian tsx cse,3046086699,88views,Ottawa
,,,,,,
1.14615E+18,toddceukel,Tue Jul 02 19:54:08 +0000 2019, metalforbrunch jlhbrain beckybunzy oh get the fuck outta here you fuzzy little canadian ,1.11612E+18,JacoFanboy,
,,,,,,
1.14615E+18,=^..^=,Tue Jul 02 19:54:11 +0000 2019,rt rbreich no one should be forced to cross the border to receive the same medication at a fraction of the cost in canada because big ,3108813626,ultramiao,
,,,,,,
1.14615E+18,Chuggaaconroy,Tue Jul 02 19:54:12 +0000 2019, futurexhope i love this i also miss canadian donuts so much i eat there every day when i visit for conbravo ,30375667,chuggaaconroy,
,,,,,,
1.14615E+18,Regina Leader-Post,Tue Jul 02 19:54:12 +0000 2019,defence watch podcast from nasty eggs to poutine how the canadian military is fed in the field  t co f7ogwqx9k1,12653722,leaderpost,"Regina, Saskatchewan"
,,,,,,
Id,Name,Date(created_at),Tweet(text),User_id,Screen_name,Location
,,,,,,
1.14615E+18,James Buist,Tue Jul 02 19:54:21 +0000 2019, vanalfordrooy10 djkelman normanknows the fight against daniel lamires i think that s his name in canada was a m  t co lrtcrtkrsm,7.48992E+17,JamesBuist4,
,,,,,,
1.14615E+18,Toronto Association for Peace & Solidarity,Tue Jul 02 19:54:21 +0000 2019,rt telesurenglish venezuelans tell canada to lift the economic blockade  t co osrnr5mksk,1.03596E+18,toronto_peace,"Toronto, Ontario"
,,,,,,
1.14615E+18,Cossack,Tue Jul 02 19:54:21 +0000 2019,rt spencerfernando breaking china surrenders will immediately release detained canadians end export restrictions following awe inspiri ,574521697,AlexanderDrezna,Clown World
,,,,,,
1.14615E+18,Jimmy Donahoo,Tue Jul 02 19:54:22 +0000 2019, natasha chandel i hear you can always go back and visit canada during the summer,8.54593E+17,donahoojimmy,
,,,,,,
1.14615E+18,Flo M.C. Nguyen,Tue Jul 02 19:54:22 +0000 2019, canadafp posted  t co xeyfrvaejq,23315924,FloNguyen,Ottawa
,,,,,,
1.14615E+18,sjdgls,Tue Jul 02 19:54:22 +0000 2019,rt canadian crown happy canada day canada here s hand coloured albumen print by ottawa photographer elihu spencer of the first dominion ,56867700,sjdgls,Canada
,,,,,,
1.14615E+18,Adam Bolt,Tue Jul 02 19:54:22 +0000 2019,rt mimiprobably 1 july 1st has legally been called canada day since 1982 2 they are not our first nations 3 time to insert god twi ,1.10518E+18,AdamBolt13,
,,,,,,
1.14615E+18,Lucy,Tue Jul 02 19:54:23 +0000 2019,rt yyzkevinbull inspiring to hear justintrudeau credit achievements to those who have contributed what has been achieved i e not himse ,1066931820,politicolucy,
,,,,,,
1.14615E+18,Mike Layton,Tue Jul 02 19:54:23 +0000 2019,vancouver has joined toronto and other major us cities to explore holding major greenhouse gas emitters responsib  t co f8tl5lev0z,64434700,m_layton,Toronto
,,,,,,
1.14615E+18,Austin Brady,Tue Jul 02 19:54:23 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,7.96154E+17,austin_brady20,"Colorado Springs, CO"
,,,,,,
1.14615E+18,Lisa,Tue Jul 02 19:54:24 +0000 2019,rt washingtonpost an arctic fox walked 2 700 miles from norway to canada yes that s possible  t co mraataljlo,9.36767E+17,LisaMAnselmo,
,,,,,,
1.14615E+18,taylor,Tue Jul 02 19:54:25 +0000 2019, ccntdwn jehyunlvr what do you expect it s canada,1.08316E+18,peachscoups,canada
,,,,,,
1.14615E+18,Beevbo Baggins,Tue Jul 02 19:54:25 +0000 2019,rt abwarroom for immediate release today s weather event in alberta s capital on canada day is an act of war by mother nature against t ,157866492,beevbobaggins,Edmonton
,,,,,,
1.14615E+18,Deborah,Tue Jul 02 19:54:25 +0000 2019, iamjoetrudeau whitehouse gop joe are you american born and now live in canada trying to figure out why a c  t co eg1eclpnbf,7.13553E+17,_Deborah3_,"Illinois, USA"
,,,,,,
1.14615E+18,York South-Weston Federal NDP,Tue Jul 02 19:54:25 +0000 2019,rt yafetysw canada is being called to action honahmedhussen must act amp suspend the safe third country agreement ysw is comprised of ,8.2591E+17,ysw_ndp,"Toronto, Ontario"
,,,,,,
1.14615E+18,Fallen Angel,Tue Jul 02 19:54:25 +0000 2019, t co rxqshu59kp tell me that alex jones is a fraud i ll tell you you are a fool the greatest threat to m  t co 61v6opsw09,8.10931E+17,9milforreal67,"Missouri, USA"
,,,,,,
1.14615E+18,PURE COCAINE PURE COCAINE,Tue Jul 02 19:54:26 +0000 2019,it ain t shit else to do,196465681,Way2Real_,"Dallas, TX"
,,,,,,
1.14615E+18,Patacoin,Tue Jul 02 19:54:26 +0000 2019,rt invest in hd 2 well again here are the corridors that i m confident about canada gt philippines 2 37b canada gt vietnam 953 ,9.51193E+17,Patacoin,France
,,,,,,
1.14615E+18,kakazu,Tue Jul 02 19:54:27 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,794885412,drewwterrell,"Maryland, USA"
,,,,,,
1.14615E+18,Christopher Cordray,Tue Jul 02 19:54:28 +0000 2019,rt deadder this is the newspaper chronicleherald i still do work for in atlantic canada as part of the saltwirenetwork they deserve ,1119708817,CRCordray,"Winnipeg, Manitoba, Canada"
,,,,,,
1.14615E+18,DS Camille Bordey RP,Tue Jul 02 19:54:28 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,1.0838E+18,DSCamilleBordey,Island of St Marie
,,,,,,
1.14615E+18,Wanamakerphotography,Tue Jul 02 19:54:28 +0000 2019,more photos from our canada day hike and fireworks with little kairi for her first canada day babywanamaker  t co nvqg0vvoaz,9.03221E+17,wanamakrphotos,"London, Ontario"
,,,,,,
1.14615E+18,Stephen Tomblin,Tue Jul 02 19:54:29 +0000 2019,arctic fox walks more than 4 400 kilometres from norway to canada researchers say  t co nlowwqr6pj,2160543995,TomblinStephen,
,,,,,,
1.14615E+18,Michael Summerlin,Tue Jul 02 19:54:29 +0000 2019,rt liliangarcia happy canada day to all canadians around the world especially our guest this week on chasingglory fightowensfight ,3238152864,SummerlinMs,
,,,,,,
1.14615E+18,Taylor Howarth,Tue Jul 02 19:54:29 +0000 2019,rt vickysanderson today i saw an indigenous woman putting a poster about mmiw on a statue of macdonald at queen s park get handcuffed ,371936492,Taylorintext,"Ottawa, Ontario"
,,,,,,
1.14615E+18,Andy,Tue Jul 02 19:54:29 +0000 2019,rt mak95101 f canada day this settler colonial state was founded on and continues to practice genocide against indigenous peoples a ,1341618252,Andy47xxy,"Cole Harbour, Nova Scotia"
,,,,,,
1.14615E+18,Vandy gal,Tue Jul 02 19:54:29 +0000 2019,rt washingtonpost an arctic fox walked 2 700 miles from norway to canada yes that s possible  t co mraataljlo,702091183,gingot1,
,,,,,,
1.14615E+18,Daydream_××,Tue Jul 02 19:54:29 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,9.53453E+17,Daydream_J_,Thailand 
,,,,,,
1.14615E+18,Suzanna Grix,Tue Jul 02 19:54:30 +0000 2019,that ll be taking back control then,28968280,Grixey,
,,,,,,
1.14615E+18,Elísabet J.,Tue Jul 02 19:54:30 +0000 2019,rt natstclair a young arctic fox has walked across the ice from norway s svalbard islands to northern canada in an epic journey covering ,2971963493,terrierwuffles,Reykjavík
,,,,,,
1.14615E+18,The NZ Orator,Tue Jul 02 19:54:30 +0000 2019,bbc news bird feeding chick cigarette end captured in picture  t co qz0wly5jgo,2472948314,NZORATOR,New Zealand
,,,,,,
1.14615E+18,Equalist not Feminist,Tue Jul 02 19:54:30 +0000 2019,rt leonardroxon what are the chances this is happening in the big government canada  t co pu2wiolc8g,9.63058E+17,POd_Cdn,"British Columbia, Canada"
,,,,,,
1.14615E+18,Diane Robinson (MILE HIGH ROCK),Tue Jul 02 19:54:30 +0000 2019,i had the 45rpm of the original by canadian band five man electrical band it was equally popular when it came ou  t co ztdx3pevkd,1373345162,der60mn,"Denver, Colorado"
,,,,,,
1.14615E+18,Shayna Wiwierski,Tue Jul 02 19:54:31 +0000 2019,took a little part of canada with me to nyc so happy to hear that danielwellington watches are now available a  t co 2clm0w0awy,23151667,ShaynaWiwierski,"ÜT: 49.897368,-97.125476"
,,,,,,
1.14615E+18,Gordon Mackenzie #FBPE,Tue Jul 02 19:54:31 +0000 2019,rt damocrat brexiters we can leave without a deal and be like canada canada if you leave without a deal you re on your own can ,20434170,Gordon1000,"Inverness, Scotland"
,,,,,,
1.14615E+18,Margaret O'Hara,Tue Jul 02 19:54:32 +0000 2019,i just can t express how utterly awesome this is this girl s paper has been published the result of 4 years of wo  t co iiql3zhwac,7.09129E+17,Know_HG,"Birmingham, England"
,,,,,,
1.14615E+18,P,Tue Jul 02 19:54:32 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,1.09335E+18,fuzbore,Hong Kong
,,,,,,
1.14615E+18,Andrea,Tue Jul 02 19:54:33 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,1.07782E+18,Andrea88244350,"Florida, USA"
,,,,,,
1.14615E+18,Aine McCann,Tue Jul 02 19:54:34 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,133450879,ainenicanna,
,,,,,,
1.14615E+18,Randy Brito,Tue Jul 02 19:54:34 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,7.27251E+17,__therealrandy,"Bronx, NY"
,,,,,,
1.14615E+18,AD,Tue Jul 02 19:54:34 +0000 2019,sante fe school shooting teacher s story revealed as hoax  t co xeb9i4mpqp,9.00918E+17,ADX_AD,
,,,,,,
1.14615E+18,cmac,Tue Jul 02 19:54:35 +0000 2019,rt nobyrnelaw as a law professor i have done dozens of interviews with brunswick news reporters over the past 5 years i will no longer ,2584222095,mags1370,Canada
,,,,,,
1.14615E+18,Ada Torres-Ramirez,Tue Jul 02 19:54:35 +0000 2019,rt asluhn arctic fox ran with tracking collar ran 2 200 miles across the ice from norway svalbard to canada in only 2 5 months arctic ,324674392,SparklesTopsy,Global Citizen
,,,,,,
1.14615E+18,DVGYM,Tue Jul 02 19:54:35 +0000 2019,rt spencerfernando breaking china surrenders will immediately release detained canadians end export restrictions following awe inspiri ,9.68692E+17,DVGYM,United States
,,,,,,
1.14615E+18,OurLadyPeace,Tue Jul 02 19:54:35 +0000 2019, realtwotimes happy canada day ,21765064,OurLadyPeace,"Toronto, ON & Los Angeles, CA"
,,,,,,
1.14615E+18,Bill Smillie,Tue Jul 02 19:54:35 +0000 2019,n e p o t i s m in canadian justice system  t co hp1xnkwsna,863346427,drwho1953,Grimsby ON Canada
,,,,,,
1.14615E+18,D.VanDyke,Tue Jul 02 19:54:35 +0000 2019, ivankatrump you are not qualified ,9.90649E+17,DVanDyke2,
,,,,,,
1.14615E+18,Ottawa Politics,Tue Jul 02 19:54:35 +0000 2019, nationalpost being pm of canada is not an apprenticeship ,2781964697,PoliticsOttawa,"Ottawa, Canada"
,,,,,,
1.14615E+18,C88C_MYOB,Tue Jul 02 19:54:36 +0000 2019,rt blogto alleged hate crime caught on camera at canada s wonderland  t co gczfjqfahm toronto vaughan  t co tnwrr0hied,1.06126E+18,C88cM,
,,,,,,
1.14615E+18,Adam B,Tue Jul 02 19:54:37 +0000 2019,these paws were made for walking ,112998964,AdamB_,Sweden
,,,,,,
1.14615E+18,SJones,Tue Jul 02 19:54:37 +0000 2019,alleged hate crime caught on camera at canada s wonderland  t co nhmzbozm8x,359189190,S1Jones2,
,,,,,,
1.14615E+18,Fargo Luther King,Tue Jul 02 19:54:37 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,2765195899,1kmannyfargo,"Atlanta, GA"
,,,,,,
1.14615E+18,Wendy Fanning,Tue Jul 02 19:54:37 +0000 2019,it s time we declare antifa as a domestic terrorist organization because that is exactly what they are ,191580918,wendyfanning,Canada
,,,,,,
1.14615E+18,Sue,Tue Jul 02 19:54:38 +0000 2019,rt canada we all deserve some time to wind down and relax lazy lake in britishcolombia could be the ideal spot to spend your day k ,2334260190,Luzern888,Canada
,,,,,,
1.14615E+18,Lorraine Reriani,Tue Jul 02 19:54:38 +0000 2019,rt fritzdji how a chinese haitian child reacted when haiti scores against canada in the goldcup19 haitians are uniting for a pros ,40668890,reriani24,
,,,,,,
1.14615E+18,Andrew d'Entremont,Tue Jul 02 19:54:39 +0000 2019,rt canadainuae the world s tallest building lit up in red and white for canadadayintheuae a fantastic symbol of our missions aim of br ,74757942,a_dentremont,"Ottawa, ON"
,,,,,,
1.14615E+18,FredHusky,Tue Jul 02 19:54:39 +0000 2019,rt bobbychiu happy birthday canada  t co 8fcqngmwmv,9.1324E+17,husky_fred,"Petawawa, Ontario"
,,,,,,
1.14615E+18,Dennis Ward,Tue Jul 02 19:54:39 +0000 2019,rt vickysanderson today i saw an indigenous woman putting a poster about mmiw on a statue of macdonald at queen s park get handcuffed ,549767278,DennisWardNews,
,,,,,,
1.14615E+18,Mamidosewin Centre,Tue Jul 02 19:54:39 +0000 2019,rt indspire help canada change the course of history now is the time to step up and make your voice heard let indigenous students know ,278022174,Mamidosewin1,"Ottawa, Ontario"
,,,,,,
1.14615E+18,isofarro,Tue Jul 02 19:54:39 +0000 2019,rt chrislesliemp quite ironic that the brexiteers extol the virtues of a canada style deal while it turns out canada might not be so k ,15039921,isofarro,"London, UK"
,,,,,,
1.14615E+18,Sarah,Tue Jul 02 19:54:39 +0000 2019,had to wait till the morning after canada day for this so everybody else is either hangover or working  t co vzsmqkfvxn,2740986057,sorry_n0tsorry,"British Columbia, Canada"
,,,,,,
1.14615E+18,Marchand Lynch,Tue Jul 02 19:54:40 +0000 2019, theejamesdavis with another hilarious slapper ,142399761,MitchMarchand,Everywhere
,,,,,,
1.14615E+18,Sherry Moran,Tue Jul 02 19:54:40 +0000 2019,thank you canadadev,3001516480,sherrygov1,Ottawa Canada
,,,,,,
1.14615E+18,Allda Ben Marius de Bruyckers TRUMPTRAIN DATACOPY,Tue Jul 02 19:54:41 +0000 2019,rt sd ecbs big business reducing western christian nations elite satanism thats all bilderberger nazijew rigged western gov can pro ,115189037,SD_ECBS,Cydonia on Mars
,,,,,,
1.14615E+18,Chris Mooney,Tue Jul 02 19:54:42 +0000 2019,an arctic fox walked 2 700 miles from norway to canada yes that s possible  t co ierpjoqcih,49164309,chriscmooney,USA
,,,,,,
1.14615E+18,Pat Winfield,Tue Jul 02 19:54:42 +0000 2019,rt samuelmarclowe aha wondered when this would get picked up canada argue that uk s no deal tariffs undermine the benefits canada acqu ,19546304,PatBookworm,Stoke-on-Trent
,,,,,,
1.14615E+18,Stephen Tomblin,Tue Jul 02 19:54:43 +0000 2019,canada will continue to stand with ukraine against russian interference and aggression trudeau  t co nicclp11q5,2160543995,TomblinStephen,
,,,,,,
1.14615E+18,Matthew De Steur,Tue Jul 02 19:54:43 +0000 2019,rt ishat reza did cbcnews cbc check how many lawyers were eligible or applied for these judicial appointments before running the story ,7.50566E+17,matthewdesteur,"Surrey, British Columbia"
,,,,,,
1.14615E+18,Galena The Cute Bean,Tue Jul 02 19:54:43 +0000 2019, jinxthelynx now i love roller coasters and canada s wonderland but i will never go on that ride 90 drop hell to  t co v7q21woftk,8.35255E+17,LazyTrashPanda,"Ontario, Canada"
,,,,,,
1.14615E+18,Melissa-MarieCormier,Tue Jul 02 19:54:44 +0000 2019,rt hrc crh the government of canada has issued new policy for federal departments to modernize their sex and gender information practices ,20160671,mmcorm,Ottawa / Gatineau - CANADA
,,,,,,
1.14615E+18,Allda Ben Marius de Bruyckers TRUMPTRAIN DATACOPY,Tue Jul 02 19:54:44 +0000 2019,rt sd ecbs big business reducing western christian nations elite satanism thats all bilderberger nazijew rigged western gov can pro ,115189037,SD_ECBS,Cydonia on Mars
,,,,,,
1.14615E+18,Nick,Tue Jul 02 19:54:44 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,996151183,nickdot301,
,,,,,,
1.14615E+18,Hugh.Freeman,Tue Jul 02 19:54:45 +0000 2019,rt kursk1939 sunlorrie quebec with a 95 failure rate the give a sh t meter is currently hovering at 0 in quebec for the rest of cana ,1.11528E+18,HughFreeman15,
,,,,,,
1.14615E+18,John Ackermann,Tue Jul 02 19:54:45 +0000 2019,if you turn your a c off it will get cooler your a c is causing global warming that s how it works in liberal lan  t co f4u1obo0p5,244655988,johnackermann,
,,,,,,
1.14615E+18,Clint.,Tue Jul 02 19:54:46 +0000 2019,rt michell82410861 so damn lame waste of money  t co mcbgnlftqw,1.13893E+18,Charlie55017434,Canada
,,,,,,
1.14615E+18,cynthia Irene,Tue Jul 02 19:54:48 +0000 2019,rt vickysanderson today i saw an indigenous woman putting a poster about mmiw on a statue of macdonald at queen s park get handcuffed ,800794598,cynthiaIrene2,
,,,,,,
1.14615E+18,zena beirne,Tue Jul 02 19:54:48 +0000 2019,rt dublinairport is canada on your bucket list we ve flights for 2 to one of 7 canadian destinations of your choice with aircanada ch ,423703003,zenbei1,Usk Monmouthshire South Wales
,,,,,,
1.14615E+18,PlanetChange,Tue Jul 02 19:54:48 +0000 2019,rt washingtonpost an arctic fox walked 2 700 miles from norway to canada yes that s possible  t co mraataljlo,756716700,MichaelDerry3,Finland mostly
,,,,,,
1.14615E+18,Golden Advice,Tue Jul 02 19:54:48 +0000 2019,rt manny ottawa it is beyond comprehension i have for 3 years watched liberal politicians canadian media elites gorge on realdonald ,8.88592E+17,RichardStiller4,
,,,,,,
1.14615E+18,Lunar #FortheCOLTure #WeTheNorth #BoiseState,Tue Jul 02 19:54:48 +0000 2019,rt insider6ix kawhi please stay sincerely all of canada,1.03177E+18,senpai_lunar,"Pittsburgh, PA"
,,,,,,
1.14615E+18,Kanahus Manuel,Tue Jul 02 19:54:49 +0000 2019,stop the violence against indigenous women canada canadaday,3285528240,KanahusFreedom,Unceded Secwepemc Territory
,,,,,,
1.14615E+18,Samir Nuhu,Tue Jul 02 19:54:49 +0000 2019,rt spectatorindex universities in the world s top 300 united states 58 united kingdom 35 australia 18 germany 18 china 12 canada ,124892912,samirnuhu,"Kano, Nigeria"
,,,,,,
1.14615E+18,Tannas,Tue Jul 02 19:54:49 +0000 2019,wtf this is the mist offensive and disgusting thing ive seen in a long time shame on ctvnews remive this  t co 1hz0eye8uw,77312762,Tannasiam,Wherever My Heart Is
,,,,,,
1.14615E+18,Let The Wookie Win,Tue Jul 02 19:54:50 +0000 2019,rt llewellynjobs canada day you took my mom at 6 years old put her and her siblings in residential school you took me away at birt ,42791619,shawnlall,"Toronto, Ontario"
,,,,,,
1.14615E+18,Oliver Kuehn,Tue Jul 02 19:54:51 +0000 2019, bikemamadelphia they served an epic canada day treat this week blizzard with an extra scoop of soft serve with a  t co ukczmicus8,598522231,oliverbikes,*East* Vancouver
,,,,,,
1.14615E+18,Valerie Laflamme,Tue Jul 02 19:54:52 +0000 2019,rt sshrc crsh canada graduate scholarships doctoral program the launch of the competition is fast approaching check out some new featu ,2850351373,ValerieLaflamm3,
,,,,,,
1.14615E+18,Rae,Tue Jul 02 19:54:52 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,3684295291,raejeanhightow8,
,,,,,,
1.14615E+18,Allda Ben Marius de Bruyckers TRUMPTRAIN DATACOPY,Tue Jul 02 19:54:52 +0000 2019,rt sd ecbs big business reducing western christian nations elite satanism thats all bilderberger nazijew rigged western gov can pro ,115189037,SD_ECBS,Cydonia on Mars
,,,,,,
1.14615E+18,Kirstyn Skelley,Tue Jul 02 19:54:54 +0000 2019, weeklychris it feels like monday today since yesterday we all had off for canada day haha,37062663,K_Skillet,"British Columbia, Canada"
